"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Shearman & Sterling","$0","Credit Agricole Indosuez"," Joseph J Cherico ","No Revolving Door Profiles","Non Former Members of Congress"
"Shearman & Sterling","$0","Credit Agricole Indosuez"," Frederick T Davis ","No Revolving Door Profiles","Non Former Members of Congress"
"Shearman & Sterling","$0","Credit Agricole Indosuez"," Sandrine Rameau ","No Revolving Door Profiles","Non Former Members of Congress"
