"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Baker & Hostetler","$260000","Citigroup Management Corp"," Matthew J Dolan ","Revolving Door Profiles","Non Former Members of Congress"
"Baker & Hostetler","$260000","Citigroup Management Corp"," Barbara B Kennelly ","Revolving Door Profiles","Former Members of Congress"
"Baker & Hostetler","$260000","Citigroup Management Corp"," Kathleen M Kerrigan ","Revolving Door Profiles","Non Former Members of Congress"
"Baker & Hostetler","$260000","Citigroup Management Corp"," Steven A Lotterer ","No Revolving Door Profiles","Non Former Members of Congress"
"Baker & Hostetler","$260000","Citigroup Management Corp"," Christopher T Stephen ","No Revolving Door Profiles","Non Former Members of Congress"
"Baker & Hostetler","$260000","Citigroup Management Corp"," Guy A Vander Jagt ","Revolving Door Profiles","Former Members of Congress"
"Barnett Sivon & Natter","$440000","Citigroup Management Corp"," Robert E Barnett ","Revolving Door Profiles","Non Former Members of Congress"
"Barnett Sivon & Natter","$440000","Citigroup Management Corp"," Jose S Rivas ","No Revolving Door Profiles","Non Former Members of Congress"
"Barnett Sivon & Natter","$440000","Citigroup Management Corp"," James C Sivon ","Revolving Door Profiles","Non Former Members of Congress"
"Campbell-Crane & Assoc","$80000","Citigroup Management Corp"," Jeanne M Campbell ","Revolving Door Profiles","Non Former Members of Congress"
"Campbell-Crane & Assoc","$80000","Citigroup Management Corp"," Daniel M Crane ","Revolving Door Profiles","Non Former Members of Congress"
"Citigroup Management Corp","$4100000",""," Michael P Andrews ","Revolving Door Profiles","Non Former Members of Congress"
"Citigroup Management Corp","$4100000",""," Laricke Blanchard ","Revolving Door Profiles","Non Former Members of Congress"
"Citigroup Management Corp","$4100000",""," Lionel C Johnson ","Revolving Door Profiles","Non Former Members of Congress"
"Citigroup Management Corp","$4100000",""," Roger Nathaniel Levy ","No Revolving Door Profiles","Non Former Members of Congress"
"Citigroup Management Corp","$4100000",""," Carole Roberts ","No Revolving Door Profiles","Non Former Members of Congress"
"Cleary Gottlieb et al","$0","Citigroup Management Corp"," Edward D Kleinbard ","No Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","Citigroup Management Corp"," W Douglas Badger ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","Citigroup Management Corp"," Lauren Bazel ","Revolving Door Profiles","Non Former Members of Congress"
