"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Miller Hamilton et al","$0","Superior Bank"," Palmer C Hamilton ","No Revolving Door Profiles","Non Former Members of Congress"
